run,time,node_id,energy,trust,drop_rate,mobility,forward_ratio,delay,degree,packets_received,packets_forwarded,packets_dropped,route_hits,label,attack
1,0.0,0,0.9351203953011167,0.9890318365845522,0.022058823529411766,0.0,0.8382352941176471,16.58064826133361,56.0,136,114,3,6,0,normal
1,0.0,1,0.9583122769216457,0.9773956886252052,0.0,0.0,0.6785714285714286,22.94607168543492,34.0,56,38,0,2,0,normal
1,0.0,2,0.86917781058049,0.9442674456831365,0.017699115044247787,0.0,0.48672566371681414,16.93482160955095,44.0,113,55,2,3,0,normal
1,0.0,3,0.862377159830818,0.9051455943253693,0.0391304347826087,0.0,0.9608695652173913,17.41406041852629,55.0,230,221,9,12,0,normal
1,0.0,4,0.850561478892168,1.0,0.0,0.0,1.0,15.0,28.0,0,0,0,0,0,normal
1,0.0,5,0.9808640660980051,0.9608258983667282,0.0,0.0,1.0,23.01799403249456,39.0,59,59,0,3,0,normal
1,0.0,6,0.958031213067143,0.9418347686315977,0.010256410256410256,0.0,0.7948717948717948,16.686458932983083,48.0,195,155,2,8,0,normal
1,0.0,7,0.8615598467081426,0.9321108890600764,0.025210084033613446,0.0,0.8151260504201681,17.77666100327503,30.0,119,97,3,5,0,normal
1,0.0,8,0.8542921273748363,0.9572572920163467,0.006369426751592357,0.0,0.9936305732484076,13.477837156425204,44.0,157,156,1,8,0,normal
1,0.0,9,0.8481156064405534,0.9320973904201247,0.017341040462427744,0.0,0.9826589595375722,17.053303264338673,52.0,173,170,3,9,0,normal
1,0.0,10,0.9140054659081814,0.8802799902183032,0.008658008658008658,0.0,0.9913419913419913,18.92899061151973,58.0,231,229,2,12,0,normal
1,0.0,11,0.8897541768364624,0.9707245857012959,0.017094017094017096,0.0,0.6495726495726496,17.38417097031089,45.0,117,76,2,4,0,normal
1,0.0,12,0.9382615142052202,0.9643794529327205,0.027906976744186046,0.0,0.8790697674418605,16.06156097118983,66.0,215,189,6,10,0,normal
1,0.0,13,0.9018485564049904,1.0,0.0,0.0,0.0,15.0,42.0,18,0,0,0,0,normal
1,0.0,14,0.8420801331284528,0.9136518302283707,0.019830028328611898,0.0,0.8725212464589235,17.261291719333308,60.0,353,308,7,16,0,normal
1,0.0,15,0.937499467580385,0.9793474504889331,0.012658227848101266,0.0,0.7468354430379747,10.662244206877032,56.0,79,59,1,3,0,normal
1,0.0,16,0.8615255449702107,0.9814476535263115,0.0,0.0,0.5,9.345788083151712,40.0,40,20,0,1,0,normal
1,0.0,17,0.845567491913783,0.9477804564760076,0.014925373134328358,0.0,0.9850746268656716,16.930886674102574,63.0,134,132,2,7,0,normal
1,0.0,18,0.9428391590820462,0.9631499660735678,0.008620689655172414,0.0,0.8362068965517241,18.781504092577592,66.0,116,97,1,5,0,normal
1,0.0,19,0.9436159828499925,0.99142051224071,0.0,0.0,1.0,19.98783391222388,35.0,20,20,0,1,0,normal
1,0.0,20,0.9077470045583538,0.9867221114424858,0.0,0.0,1.0,14.352438869006075,61.0,79,79,0,4,0,normal
1,0.0,21,0.9225242114732417,0.950783841061469,0.05263157894736842,0.0,0.6491228070175439,15.7036650081656,46.0,57,37,3,2,0,normal
1,0.0,22,0.954079487716236,0.9822028805371542,0.0,0.0,0.7368421052631579,13.581457770145656,59.0,76,56,0,3,0,normal
1,0.0,23,0.9677556278953265,0.9233741545024013,0.02531645569620253,0.0,0.7215189873417721,14.80525500504851,32.0,79,57,2,3,0,normal
1,0.0,24,0.8513554266189207,0.9869822921360758,0.02247191011235955,0.0,0.7640449438202247,11.369705588632772,60.0,89,68,2,4,0,normal
1,0.0,25,0.8950132503153432,1.0,0.0,0.0,1.0,15.0,28.0,0,0,0,0,0,normal
1,0.0,26,0.9463719701717627,0.9901703687099356,0.011363636363636364,0.0,0.875,16.73413955108594,62.0,176,154,2,8,0,normal
1,0.0,27,0.9043281799837883,0.9572399912640885,0.034482758620689655,0.0,0.6379310344827587,16.397995400215894,46.0,58,37,2,2,0,normal
1,0.0,28,0.929154103408653,0.9554154426616249,0.04430379746835443,0.0,0.9556962025316456,17.386212099159337,51.0,158,151,7,8,0,normal
1,0.0,29,0.9087057279091715,0.9734468354709341,0.0,0.0,0.0,15.0,41.0,18,0,0,0,0,normal
1,0.0,30,0.9635757350520554,0.9683154072461887,0.013071895424836602,0.0,0.9869281045751634,17.68722639386377,61.0,153,151,2,8,0,normal
1,0.0,31,0.935068137484926,1.0,0.0,0.0,0.5128205128205128,16.33972787581382,43.0,39,20,0,1,0,normal
1,0.0,32,0.8980532326391683,1.0,0.0,0.0,0.0,15.0,41.0,39,0,0,0,0,normal
1,0.0,33,0.9020584137990745,1.0,0.0,0.0,0.0,15.0,52.0,20,0,0,0,0,normal
1,0.0,34,0.993901700240868,0.9169225688403159,0.025,0.0,0.975,20.596739891431675,36.0,40,39,1,2,0,normal
1,0.0,35,0.9332476223125123,0.9729718893912178,0.0,0.0,1.0,15.0,32.0,0,0,0,0,0,normal
1,0.0,36,0.9411639663126955,1.0,0.0,0.0,1.0,15.0,23.0,0,0,0,0,0,normal
1,0.0,37,0.8716917909711676,1.0,0.0,0.0,1.0,15.0,40.0,0,0,0,0,0,normal
1,0.0,38,0.8797619893577046,1.0,0.0,0.0,1.0,14.055781344050919,63.0,20,20,0,1,0,normal
1,0.0,39,0.9443445164079665,0.9531725992849155,0.0072992700729927005,0.0,0.9927007299270073,17.143761326118458,56.0,137,136,1,7,0,normal
1,0.0,40,0.9705981198152402,0.9527183261165673,0.010101010101010102,0.0,0.98989898989899,19.928110837525267,58.0,99,98,1,5,0,normal
1,0.0,41,0.9060560819936521,1.0,0.0,0.0,1.0,11.399366481728794,31.0,20,20,0,1,0,normal
1,0.0,42,0.9041624786541828,1.0,0.0,0.0,1.0,15.0,36.0,0,0,0,0,0,normal
1,0.0,43,0.9597438786694309,0.9542260819484394,0.0,0.0,1.0,15.0,28.0,0,0,0,0,0,normal
1,0.0,44,0.9610250740037402,0.9694303142766899,0.012658227848101266,0.0,0.24050632911392406,24.924046372671437,61.0,79,19,1,1,0,normal
1,0.0,45,0.9524716777273297,0.9422423638324783,0.05,0.0,0.95,16.94384223690716,21.0,20,19,1,1,0,normal
1,0.0,46,0.9204261484694153,0.9472980716007291,0.02142857142857143,0.0,0.9785714285714285,14.870457978190217,62.0,140,137,3,7,0,normal
1,0.0,47,0.9791844823972399,0.9629942451939293,0.0,0.0,0.6666666666666666,17.25702680803329,28.0,60,40,0,2,0,normal
1,0.0,48,0.981407980946962,0.9539036877826111,0.0,0.0,0.0,15.0,33.0,20,0,0,0,0,normal
1,0.0,49,0.9390045530791226,1.0,0.0,0.0,0.0,15.0,25.0,20,0,0,0,0,normal
1,0.0,50,0.9614939309442084,0.979890439476645,0.02631578947368421,0.0,0.47368421052631576,18.868583057381603,59.0,38,18,1,1,0,normal
1,0.0,51,0.9838440131890853,0.9776485079398889,0.0,0.0,1.0,15.0,42.0,0,0,0,0,0,normal
1,0.0,52,0.9344082480276964,0.9800202936801696,0.0,0.0,1.0,9.445596962847123,57.0,20,20,0,1,0,normal
1,0.0,53,0.8497800878416744,0.9789135703801849,0.0,0.0,0.3508771929824561,14.603817300519188,29.0,57,20,0,1,0,normal
1,0.0,54,0.8511688563952738,1.0,0.0,0.0,0.5,18.201546777894777,59.0,40,20,0,1,0,normal
1,0.0,55,0.9168362745912346,0.9901741747565194,0.013157894736842105,0.0,0.7368421052631579,16.84288667751777,60.0,76,56,1,3,0,normal
1,0.0,56,0.9249873300214713,1.0,0.0,0.0,1.0,15.0,41.0,0,0,0,0,0,normal
1,0.0,57,0.893428103417309,0.9793369446708764,0.0,0.0,1.0,10.258139322314886,56.0,18,18,0,1,0,normal
1,0.0,58,0.9007594735952404,1.0,0.0,0.0,1.0,14.796095265619133,27.0,80,80,0,4,0,normal
1,0.0,59,0.8591263604746375,0.9451899525185984,0.017241379310344827,0.0,0.6551724137931034,11.256130245716093,53.0,58,38,1,2,0,normal
1,0.0,60,0.9861581177096872,0.9787200170294784,0.05,0.0,0.95,22.01867782441495,33.0,20,19,1,1,0,normal
1,0.0,61,0.8984056757852686,0.9377677520184818,0.03260869565217391,0.0,0.967391304347826,14.14667784576626,46.0,92,89,3,5,0,normal
1,0.0,62,0.8530739227069511,1.0,0.05,0.0,0.95,10.008224327154787,49.0,20,19,1,1,0,normal
1,0.0,63,0.9963828889838662,0.9218991259241491,0.025,0.0,0.975,16.634006053717382,43.0,40,39,1,2,0,normal
1,0.0,64,0.9633927411790981,0.9839292396932677,0.0,0.0,0.0,15.0,34.0,19,0,0,0,0,normal
1,0.0,65,0.9375648471435005,1.0,0.0,0.0,0.0,15.0,62.0,19,0,0,0,0,normal
1,0.0,66,0.8611427379297456,1.0,0.0,0.0,1.0,21.615849335695756,45.0,20,20,0,1,0,normal
1,0.0,67,0.8662569421082121,1.0,0.0,0.0,1.0,16.891722806425157,27.0,40,40,0,2,0,normal
1,0.0,68,0.9094937826111932,1.0,0.0,0.0,0.6666666666666666,15.897308706490257,59.0,57,38,0,2,0,normal
1,0.0,69,0.9953626483763476,0.9238320010827251,0.030927835051546393,0.0,0.9690721649484536,16.01971328365571,48.0,97,94,3,5,0,normal
1,0.0,70,0.8854728034119003,0.9539020466062782,0.0,0.0,0.0,15.0,50.0,39,0,0,0,0,normal
1,0.0,71,0.9156752125822465,1.0,0.0,0.0,1.0,17.890216859481953,35.0,60,60,0,3,0,normal
1,0.0,72,0.949124429244418,1.0,0.0,0.0,0.5263157894736842,9.812954988989212,49.0,38,20,0,1,0,normal
1,0.0,73,0.9032437294101493,0.9435646002204665,0.010416666666666666,0.0,0.9895833333333334,14.627796257777812,67.0,96,95,1,5,0,normal
1,0.0,74,0.9267399344758069,0.9764300588735717,0.0,0.0,1.0,13.594415473242595,46.0,40,40,0,2,0,normal
1,0.0,75,0.8602989290042883,1.0,0.0,0.0,0.5128205128205128,20.55752240603241,60.0,39,20,0,1,0,normal
1,0.0,76,0.9018239262812101,1.0,0.0,0.0,0.6530612244897959,16.72184372736966,47.0,49,32,0,2,0,normal
1,0.0,77,0.9112027367960549,0.9342688392233207,0.0,0.0,1.0,15.0,33.0,0,0,0,0,0,normal
1,0.0,78,0.9444895784832134,0.966189703010035,0.02564102564102564,0.0,0.48717948717948717,10.928265185306516,58.0,39,19,1,1,0,normal
1,0.0,79,0.9251636676051987,0.9432266219029489,0.02564102564102564,0.0,0.9743589743589743,15.503420654655711,59.0,39,38,1,2,0,normal
1,0.0,80,0.9803644164590328,1.0,0.0,0.0,0.0,15.0,55.0,37,0,0,0,0,normal
1,0.0,81,0.9368268767849721,0.9415987001509928,0.02564102564102564,0.0,0.9743589743589743,14.709759158559551,38.0,39,38,1,2,0,normal
1,0.0,82,0.9461839186111969,0.9428291865771742,0.1,0.0,0.9,22.07065184985152,50.0,40,36,4,2,0,normal
